,ACB,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIC,VJC,VNM,VPB,VRE
179,35150.0,35891.3,63100.0,35150.0,100000.0,103900.0,37800.0,32500.0,49250.0,46700.0,30900.0,157500.0,145000.0,83206.0,94200.0,58000.0,104100.0,13850.0,165000.0,55000.0,30650.0,54900.0,36444.5,82916.0,83900.0,94000.0,132000.0,87500.0,38000.0,30850.0
180,34600.0,35970.5,62200.0,34300.0,98900.0,102000.0,36950.0,31350.0,49050.0,46350.0,30300.0,157500.0,141500.0,84504.0,95800.0,56800.0,101500.0,13550.0,160200.0,53500.0,30850.0,54000.0,35185.2,81290.0,83300.0,98500.0,129500.0,88300.0,39200.0,30400.0
181,34150.0,35218.6,62000.0,34250.0,98100.0,99400.0,36800.0,31500.0,48400.0,45700.0,29800.0,152500.0,137500.0,84122.0,94000.0,54900.0,98100.0,13450.0,156100.0,55300.0,29900.0,52300.0,34963.0,78271.0,84800.0,105300.0,125000.0,87500.0,38400.0,30150.0
182,33300.0,35139.5,61000.0,33550.0,97100.0,98300.0,38800.0,30500.0,48950.0,46450.0,29000.0,149200.0,138900.0,83969.0,93600.0,54100.0,97900.0,13500.0,154000.0,55900.0,28900.0,51800.0,33407.4,76567.0,84600.0,105000.0,122500.0,87600.0,37700.0,29800.0
183,33500.0,35060.3,61100.0,34000.0,98200.0,98500.0,38500.0,32000.0,49000.0,46000.0,29500.0,149900.0,138900.0,87023.0,93000.0,54300.0,97300.0,14000.0,156500.0,55200.0,29900.0,52400.0,35740.8,76645.0,82900.0,106000.0,120000.0,87500.0,37900.0,29700.0
184,33200.0,34981.2,60600.0,33800.0,97200.0,98400.0,38650.0,31500.0,48600.0,46300.0,29100.0,152000.0,137000.0,87252.0,94800.0,55500.0,97400.0,14150.0,159000.0,54000.0,29300.0,51700.0,35851.9,76722.0,82300.0,107200.0,120400.0,87400.0,37000.0,29650.0
185,32550.0,33240.0,57800.0,33000.0,95500.0,96600.0,36500.0,31000.0,47700.0,46050.0,28300.0,151000.0,133500.0,84733.0,94900.0,53300.0,94000.0,13550.0,157000.0,50500.0,28000.0,50200.0,34814.8,75871.0,80200.0,105500.0,120400.0,85800.0,35700.0,28100.0
186,32300.0,33200.5,57500.0,32100.0,94500.0,92000.0,36000.0,29100.0,45750.0,43300.0,27500.0,151000.0,131400.0,84733.0,95600.0,51700.0,91200.0,13900.0,151600.0,51000.0,27000.0,49000.0,34814.8,73858.0,79700.0,105600.0,120500.0,85300.0,35500.0,28000.0
187,32950.0,34506.3,58400.0,32700.0,96000.0,96500.0,36600.0,30000.0,47600.0,45300.0,28150.0,151900.0,133500.0,85954.0,97800.0,53500.0,93800.0,14850.0,153000.0,52200.0,28050.0,50000.0,35407.4,76025.0,81600.0,106700.0,123000.0,86500.0,35650.0,29950.0
188,33100.0,34822.9,57700.0,33000.0,95600.0,98200.0,37000.0,30300.0,47200.0,45800.0,28400.0,151100.0,133900.0,86947.0,98600.0,53800.0,96600.0,15100.0,152900.0,51800.0,28600.0,50000.0,37851.9,76413.0,81000.0,105900.0,121400.0,86000.0,35750.0,30100.0
189,33300.0,34822.9,57800.0,33750.0,97000.0,98700.0,37350.0,30750.0,47100.0,48100.0,28550.0,154000.0,134000.0,87786.0,98800.0,54100.0,98500.0,15450.0,152500.0,53800.0,28850.0,50400.0,37925.9,76800.0,81600.0,107000.0,123500.0,87000.0,35600.0,30450.0
190,33400.0,35297.8,58800.0,33550.0,95800.0,96600.0,37500.0,30700.0,46500.0,47800.0,28350.0,153700.0,134100.0,86260.0,98700.0,53300.0,97300.0,16250.0,152300.0,53000.0,28600.0,50200.0,38518.5,77419.0,80900.0,103100.0,124500.0,86300.0,35800.0,30350.0
191,33400.0,36010.0,59200.0,33500.0,96000.0,98000.0,38500.0,30050.0,46550.0,49600.0,28400.0,156000.0,134900.0,85573.0,98300.0,53700.0,98500.0,16200.0,152300.0,53400.0,28650.0,50000.0,37407.4,77109.0,82100.0,103200.0,125800.0,86400.0,35400.0,30450.0
192,33300.0,35851.8,58500.0,32400.0,95700.0,98200.0,38150.0,29600.0,47700.0,48500.0,28250.0,157000.0,135400.0,86336.0,92500.0,54500.0,96200.0,16600.0,152800.0,52700.0,28100.0,50100.0,37407.4,76877.0,82100.0,102500.0,124000.0,86300.0,35000.0,30200.0
193,33400.0,35535.2,58200.0,32250.0,95900.0,97700.0,37750.0,30050.0,47800.0,48200.0,28500.0,161000.0,135900.0,87786.0,94000.0,54600.0,96000.0,16100.0,152500.0,51700.0,28350.0,50200.0,38518.5,77342.0,82600.0,100000.0,124000.0,86300.0,34650.0,30400.0
194,33000.0,35535.2,58000.0,32500.0,95500.0,98600.0,37850.0,29700.0,47500.0,48400.0,28250.0,160000.0,133600.0,87786.0,97700.0,54900.0,93700.0,17200.0,151000.0,50900.0,28600.0,49850.0,37925.9,76722.0,82300.0,100000.0,122800.0,86600.0,33700.0,30100.0
195,33200.0,35535.2,57600.0,32950.0,96400.0,99000.0,38250.0,29500.0,46700.0,50400.0,28200.0,157500.0,134500.0,87939.0,95500.0,54300.0,95500.0,17100.0,150000.0,52500.0,28300.0,49850.0,38000.0,74709.0,84500.0,102000.0,122500.0,85700.0,33800.0,30800.0
196,33100.0,35297.8,56600.0,32450.0,95800.0,96700.0,37600.0,29600.0,46900.0,50000.0,27900.0,162000.0,133000.0,88015.0,95500.0,53000.0,94200.0,18250.0,149000.0,53500.0,28650.0,49500.0,39800.0,77032.0,83500.0,99000.0,122100.0,85700.0,34150.0,31050.0
197,32800.0,34664.6,57000.0,32000.0,95200.0,94000.0,37700.0,29400.0,46100.0,50200.0,27950.0,166600.0,133000.0,89008.0,95800.0,53000.0,94800.0,18700.0,148900.0,52500.0,28200.0,49250.0,38800.0,76567.0,86000.0,98100.0,122500.0,85500.0,34150.0,31400.0
198,32700.0,34268.9,56500.0,31650.0,95000.0,95200.0,39000.0,27900.0,45100.0,51700.0,27650.0,170000.0,134800.0,89084.0,94200.0,52800.0,94500.0,19000.0,147600.0,51100.0,27650.0,48900.0,38000.0,76900.0,85700.0,99600.0,122700.0,85400.0,33600.0,31500.0
199,32500.0,34500.0,54900.0,32200.0,93200.0,95200.0,39000.0,26850.0,44950.0,51700.0,27300.0,171000.0,133600.0,86260.0,94800.0,52800.0,93700.0,18500.0,146900.0,49000.0,27400.0,47350.0,36700.0,76500.0,82500.0,96000.0,123900.0,84700.0,32400.0,31000.0
200,33000.0,35000.0,56000.0,32900.0,93800.0,95700.0,39050.0,28700.0,46050.0,51000.0,28150.0,171000.0,134600.0,88900.0,94500.0,53000.0,94700.0,17250.0,147000.0,49050.0,28200.0,48900.0,39250.0,78500.0,82900.0,96500.0,124000.0,86000.0,34250.0,31250.0
201,33150.0,35300.0,56100.0,33400.0,94500.0,95900.0,38600.0,28750.0,45900.0,53000.0,28150.0,169000.0,134900.0,89000.0,94600.0,54100.0,96000.0,18450.0,147900.0,49150.0,28100.0,48850.0,40750.0,79800.0,82800.0,99000.0,125000.0,86100.0,34350.0,31300.0
202,33650.0,35200.0,55700.0,33900.0,94500.0,98100.0,37850.0,30500.0,45800.0,52500.0,28300.0,171500.0,135800.0,87000.0,94100.0,53800.0,95600.0,18350.0,148300.0,48800.0,30050.0,49150.0,42050.0,80000.0,82800.0,98400.0,125200.0,85500.0,34550.0,30800.0
203,33800.0,35200.0,55200.0,34150.0,93600.0,97000.0,36900.0,30600.0,45800.0,53000.0,28300.0,172000.0,134400.0,87000.0,93000.0,54000.0,93200.0,18000.0,148300.0,49650.0,29500.0,49100.0,41350.0,79500.0,81700.0,95500.0,125200.0,85200.0,34750.0,30550.0
204,33900.0,35400.0,55100.0,33800.0,93600.0,97000.0,37000.0,30600.0,45700.0,52100.0,28450.0,171500.0,134300.0,86300.0,94400.0,54000.0,92500.0,17450.0,148900.0,52600.0,30500.0,49300.0,40750.0,78400.0,81600.0,95000.0,126000.0,85300.0,35400.0,30500.0
205,34500.0,37100.0,56000.0,33900.0,93000.0,96200.0,36950.0,30850.0,46400.0,51000.0,28900.0,171000.0,135900.0,91000.0,95200.0,53900.0,96200.0,17500.0,151000.0,51800.0,31500.0,50000.0,41050.0,78800.0,82000.0,95100.0,128300.0,86400.0,35800.0,30100.0
206,34400.0,37400.0,56900.0,34750.0,93500.0,101900.0,37600.0,31100.0,46750.0,54400.0,29100.0,170000.0,137800.0,89000.0,94800.0,55900.0,96500.0,18700.0,157000.0,53000.0,32100.0,50900.0,42750.0,79000.0,85100.0,101000.0,126000.0,86700.0,36050.0,31150.0
207,33700.0,37050.0,56600.0,34750.0,93600.0,105000.0,38400.0,30500.0,46800.0,55700.0,28700.0,161000.0,137100.0,89100.0,93800.0,55700.0,95100.0,19000.0,159300.0,52800.0,32550.0,50500.0,42000.0,78000.0,84000.0,100000.0,123000.0,86200.0,35500.0,33300.0
208,33750.0,38000.0,56200.0,34000.0,93500.0,103700.0,38600.0,30500.0,46100.0,56800.0,28350.0,153800.0,137500.0,88200.0,93800.0,55500.0,94600.0,19250.0,156600.0,51900.0,32700.0,49900.0,42000.0,79100.0,85300.0,104500.0,123800.0,85400.0,35150.0,35600.0
209,33300.0,39200.0,55600.0,33200.0,93400.0,107500.0,38500.0,30300.0,45800.0,56600.0,28600.0,154000.0,135500.0,86400.0,93000.0,56300.0,93900.0,20150.0,153200.0,51600.0,31950.0,49450.0,41000.0,79800.0,85400.0,102200.0,123800.0,85200.0,34600.0,34750.0
210,33000.0,38850.0,54700.0,33300.0,92000.0,102000.0,37700.0,29600.0,45650.0,54100.0,28100.0,153000.0,133000.0,83900.0,93500.0,55000.0,93200.0,18750.0,152000.0,49550.0,31600.0,48650.0,40450.0,79500.0,85400.0,102300.0,123800.0,83700.0,34400.0,35000.0
211,32750.0,39400.0,53800.0,33000.0,89500.0,103300.0,36800.0,29300.0,45100.0,53000.0,27900.0,144900.0,131800.0,84500.0,92600.0,54100.0,94100.0,18650.0,152900.0,48100.0,32450.0,48450.0,40200.0,79400.0,83600.0,101000.0,123800.0,83700.0,34300.0,34200.0
212,33100.0,42150.0,54000.0,34150.0,89600.0,108000.0,37000.0,30950.0,46200.0,53700.0,29200.0,144900.0,136000.0,83800.0,90000.0,54800.0,92700.0,18150.0,152800.0,50500.0,34700.0,50400.0,43000.0,80000.0,83600.0,100800.0,123200.0,83100.0,35400.0,36000.0
213,33350.0,44000.0,54000.0,35150.0,92100.0,105000.0,35500.0,30800.0,46700.0,53500.0,29700.0,144800.0,135500.0,83500.0,90500.0,54200.0,94100.0,16900.0,151000.0,48850.0,34300.0,50500.0,42150.0,81900.0,82200.0,98800.0,122000.0,83100.0,35250.0,33800.0
214,33050.0,44250.0,54200.0,35450.0,91300.0,105500.0,35700.0,30600.0,46250.0,53500.0,29650.0,144800.0,134000.0,82000.0,91800.0,55000.0,93900.0,17700.0,151900.0,48700.0,35000.0,49750.0,41900.0,83400.0,82200.0,98900.0,122000.0,84700.0,34850.0,34400.0
215,32750.0,43650.0,52700.0,35000.0,89000.0,104600.0,33250.0,29000.0,44700.0,49800.0,29500.0,142000.0,130000.0,80000.0,86500.0,53600.0,93500.0,16500.0,150000.0,45300.0,32600.0,48600.0,40200.0,86200.0,79100.0,97000.0,120500.0,82900.0,33050.0,32000.0
216,32800.0,44900.0,51600.0,34550.0,88100.0,107000.0,31100.0,29550.0,44000.0,50500.0,29900.0,142100.0,130100.0,80100.0,88000.0,54000.0,93300.0,15400.0,151000.0,42300.0,33900.0,48750.0,38900.0,87600.0,77000.0,95900.0,124500.0,83400.0,33250.0,32400.0
217,33000.0,43650.0,51900.0,33800.0,88300.0,107000.0,31800.0,28950.0,43500.0,51900.0,29600.0,147500.0,133500.0,80000.0,89000.0,54100.0,93600.0,16050.0,150000.0,45200.0,32900.0,48850.0,39300.0,86800.0,77600.0,95800.0,126300.0,83400.0,33500.0,33250.0
218,32950.0,46700.0,52300.0,35100.0,88800.0,108600.0,32500.0,28900.0,44000.0,51700.0,30200.0,149200.0,134000.0,80200.0,90000.0,54100.0,94400.0,17000.0,150000.0,45700.0,33800.0,48850.0,39600.0,87100.0,78600.0,95000.0,123600.0,83000.0,33950.0,33600.0
219,33450.0,47350.0,52500.0,35550.0,88200.0,107400.0,32400.0,29200.0,43300.0,50800.0,31800.0,151000.0,133200.0,80000.0,89800.0,54800.0,95500.0,16650.0,148000.0,44550.0,34600.0,49800.0,40000.0,89200.0,79400.0,95500.0,122000.0,82600.0,34300.0,33100.0
220,34350.0,46900.0,51100.0,35650.0,85300.0,107100.0,30150.0,29000.0,40700.0,49100.0,32100.0,143000.0,129900.0,78100.0,85400.0,54300.0,96900.0,15500.0,145000.0,41450.0,33300.0,50300.0,37750.0,93000.0,76200.0,95000.0,120500.0,81000.0,33450.0,31000.0
221,34850.0,49000.0,51600.0,37000.0,86500.0,109500.0,31250.0,30050.0,43250.0,49900.0,32600.0,153000.0,131000.0,79000.0,90000.0,54400.0,97000.0,16550.0,145000.0,42800.0,34700.0,51900.0,39750.0,95800.0,81000.0,96000.0,121300.0,79200.0,34900.0,33150.0
222,35450.0,48100.0,53000.0,37650.0,86000.0,112200.0,31000.0,30700.0,43450.0,50400.0,33300.0,147000.0,131900.0,79400.0,86800.0,57000.0,101000.0,16300.0,143700.0,42450.0,35550.0,52400.0,39200.0,94500.0,81200.0,96400.0,121100.0,79700.0,35900.0,33900.0
223,34900.0,47600.0,53800.0,36900.0,85900.0,111800.0,30700.0,30800.0,42150.0,50100.0,33000.0,142000.0,131500.0,79000.0,87500.0,57000.0,101000.0,16400.0,148800.0,43400.0,35400.0,51900.0,40200.0,91000.0,81000.0,96500.0,121100.0,83100.0,35450.0,34200.0
224,34550.0,47950.0,54400.0,36900.0,89500.0,109000.0,31200.0,30900.0,42200.0,50000.0,33700.0,143000.0,132500.0,79900.0,90800.0,56100.0,104000.0,16800.0,148700.0,45050.0,35550.0,52800.0,41950.0,89000.0,80300.0,97000.0,121900.0,83100.0,36650.0,34950.0
225,34700.0,47400.0,55500.0,36300.0,89500.0,114700.0,32200.0,31100.0,43050.0,50600.0,33800.0,147900.0,133900.0,80000.0,91000.0,58700.0,107300.0,17850.0,152100.0,45850.0,35600.0,52800.0,41700.0,92400.0,82200.0,91200.0,130400.0,83500.0,36300.0,35500.0
226,35750.0,47350.0,55400.0,36500.0,90600.0,114000.0,33000.0,31400.0,45550.0,50400.0,33800.0,145500.0,136300.0,79200.0,89000.0,58800.0,105000.0,17900.0,154800.0,45650.0,35850.0,53800.0,42000.0,92000.0,81200.0,87300.0,131500.0,82000.0,37300.0,35500.0
227,35600.0,48400.0,55900.0,36350.0,90700.0,110000.0,33100.0,31600.0,47300.0,53100.0,33300.0,146600.0,137000.0,79000.0,90800.0,59400.0,103300.0,17800.0,153800.0,45700.0,35050.0,53600.0,41500.0,90800.0,81500.0,85700.0,135000.0,82800.0,37100.0,35900.0
228,35550.0,48400.0,55400.0,36750.0,92000.0,112000.0,33600.0,31500.0,47000.0,52800.0,33750.0,149600.0,136300.0,78500.0,90000.0,60500.0,103300.0,18550.0,157000.0,45100.0,34750.0,53600.0,41200.0,91300.0,80100.0,84000.0,133000.0,82700.0,36700.0,36000.0
229,35700.0,47900.0,55100.0,36800.0,91600.0,111000.0,33950.0,31200.0,47150.0,52800.0,33950.0,149800.0,135300.0,78100.0,90100.0,59400.0,104800.0,18300.0,159600.0,45100.0,35300.0,53700.0,42850.0,90000.0,79700.0,81700.0,132800.0,82000.0,36600.0,34600.0
230,34000.0,44750.0,54200.0,34600.0,91000.0,116000.0,33300.0,29200.0,46200.0,52700.0,32000.0,151600.0,132000.0,78000.0,89500.0,60200.0,104600.0,17700.0,167900.0,43600.0,32850.0,51500.0,40000.0,86000.0,78100.0,81800.0,140000.0,81100.0,35000.0,33000.0
231,34500.0,46200.0,54800.0,34950.0,91100.0,117400.0,33350.0,29500.0,46000.0,53500.0,32700.0,160500.0,133300.0,79000.0,90000.0,59000.0,105500.0,18100.0,170000.0,44200.0,33500.0,51800.0,40750.0,87000.0,80000.0,83700.0,139200.0,81200.0,35950.0,34000.0
232,34200.0,45150.0,57400.0,34650.0,91300.0,114500.0,33750.0,29250.0,46000.0,53800.0,32650.0,158100.0,132900.0,78100.0,90200.0,59000.0,106300.0,18200.0,168400.0,44900.0,33600.0,51600.0,40400.0,87000.0,80000.0,82900.0,139200.0,80400.0,35650.0,34300.0
233,34300.0,46000.0,56900.0,34900.0,92800.0,118700.0,34000.0,29750.0,46500.0,54900.0,33200.0,163000.0,134500.0,79000.0,92000.0,60000.0,107900.0,18600.0,170500.0,45000.0,33900.0,52200.0,41150.0,87500.0,80800.0,83100.0,141600.0,80800.0,36300.0,34450.0
234,33850.0,44700.0,57300.0,34600.0,92200.0,117000.0,33600.0,29500.0,47050.0,54000.0,32650.0,163300.0,134000.0,78500.0,91200.0,59800.0,107000.0,18550.0,169400.0,45200.0,33350.0,51600.0,40800.0,87200.0,79700.0,82200.0,149000.0,80600.0,35900.0,33600.0
235,34400.0,45250.0,57200.0,34400.0,93500.0,115800.0,34600.0,29600.0,46650.0,54200.0,32650.0,160300.0,133900.0,78500.0,91200.0,59900.0,106500.0,18400.0,169600.0,46000.0,33200.0,51500.0,40900.0,87400.0,80000.0,83600.0,146000.0,81000.0,35900.0,34100.0
236,34700.0,46000.0,56300.0,34600.0,92900.0,116500.0,34250.0,29550.0,46400.0,53900.0,34400.0,157500.0,137700.0,78100.0,89800.0,62000.0,110000.0,17800.0,168400.0,45000.0,33700.0,51400.0,41500.0,86800.0,79300.0,82000.0,142800.0,80000.0,35550.0,34500.0
237,34600.0,45600.0,57600.0,34850.0,93000.0,117000.0,34250.0,29650.0,46700.0,54100.0,34350.0,157200.0,137800.0,77400.0,90000.0,62500.0,109600.0,18150.0,169800.0,45300.0,33600.0,51700.0,42600.0,86900.0,79400.0,82500.0,148200.0,80000.0,35900.0,34900.0
238,34450.0,44600.0,59000.0,33850.0,92000.0,119000.0,33700.0,28800.0,46000.0,52800.0,34000.0,159500.0,136800.0,76000.0,88600.0,63400.0,109000.0,17750.0,169700.0,44600.0,32900.0,50500.0,41250.0,85300.0,78600.0,80100.0,148000.0,78600.0,36900.0,34000.0
239,34350.0,44550.0,59000.0,33850.0,92300.0,117200.0,34000.0,29250.0,45900.0,53300.0,34100.0,158000.0,137600.0,76300.0,87500.0,62400.0,107800.0,17850.0,169600.0,45700.0,33000.0,50700.0,41950.0,85100.0,78300.0,79100.0,145100.0,78900.0,38200.0,34000.0
240,33900.0,43700.0,59100.0,33150.0,93300.0,118000.0,34150.0,28800.0,47200.0,52900.0,34400.0,156000.0,136000.0,75300.0,85000.0,62300.0,103000.0,17350.0,169800.0,45700.0,32850.0,50400.0,42250.0,84500.0,77500.0,77000.0,140100.0,78400.0,38000.0,33500.0
241,33850.0,44100.0,59800.0,33300.0,93400.0,117700.0,35700.0,28550.0,46900.0,54100.0,34000.0,156500.0,136000.0,75400.0,84500.0,61300.0,105000.0,17450.0,168000.0,46000.0,32650.0,50300.0,42800.0,85000.0,78000.0,79200.0,140900.0,79200.0,37750.0,33500.0
242,32900.0,42450.0,59000.0,32000.0,93100.0,119200.0,35400.0,27350.0,46900.0,53700.0,32500.0,157000.0,134500.0,76400.0,87200.0,61500.0,103400.0,17450.0,169000.0,44800.0,31250.0,49200.0,41450.0,85000.0,77500.0,78900.0,145000.0,78500.0,36500.0,32800.0
243,33450.0,42800.0,59000.0,32600.0,93400.0,120700.0,36300.0,28250.0,50100.0,54600.0,33100.0,159100.0,136500.0,78000.0,88000.0,62800.0,104000.0,17200.0,167100.0,45500.0,31850.0,49650.0,41500.0,85500.0,78000.0,79000.0,143400.0,78400.0,37450.0,32700.0
244,34300.0,43300.0,59700.0,32750.0,93500.0,118000.0,36000.0,28000.0,49800.0,54600.0,32900.0,161300.0,135800.0,77000.0,90500.0,61100.0,106200.0,17300.0,160000.0,46600.0,32000.0,49950.0,40750.0,84900.0,77900.0,79000.0,139400.0,77900.0,38100.0,33750.0
245,33250.0,42250.0,58900.0,32150.0,93800.0,124600.0,36750.0,27400.0,51100.0,53800.0,32200.0,158200.0,134200.0,76000.0,89500.0,63300.0,108000.0,17050.0,154600.0,46800.0,31500.0,49250.0,39000.0,84900.0,76200.0,78500.0,134200.0,76800.0,37700.0,32900.0
246,32600.0,41600.0,58400.0,32050.0,94800.0,120700.0,36300.0,27350.0,49450.0,52100.0,31000.0,158800.0,134200.0,76000.0,87100.0,61300.0,106000.0,17200.0,155600.0,47000.0,30850.0,49000.0,38800.0,81500.0,74600.0,77900.0,137000.0,76100.0,37000.0,32500.0
247,32700.0,40500.0,56400.0,32000.0,95500.0,122200.0,36000.0,27000.0,49850.0,51200.0,30750.0,155500.0,133800.0,76500.0,88000.0,63000.0,110500.0,16750.0,155000.0,46600.0,31100.0,49100.0,38800.0,83000.0,74000.0,78000.0,140000.0,75100.0,36850.0,31600.0
248,32900.0,40950.0,57400.0,32100.0,94600.0,118500.0,35550.0,26950.0,49150.0,51500.0,31050.0,150000.0,133500.0,77000.0,88100.0,61300.0,108300.0,16600.0,157000.0,46600.0,31550.0,49250.0,39000.0,83500.0,75200.0,79100.0,139000.0,77100.0,36750.0,32000.0
249,32700.0,41850.0,57000.0,32250.0,93200.0,112900.0,34500.0,27300.0,47600.0,51000.0,31450.0,142500.0,133000.0,77200.0,87700.0,58000.0,104500.0,16150.0,154000.0,45000.0,32050.0,48900.0,38650.0,83800.0,75000.0,79000.0,138500.0,78000.0,36400.0,31850.0
