,ACB,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIC,VJC,VNM,VPB,VRE
93,"32,700.0","31,657.2","50,600.0","32,150.0","93,700.0","88,300.0","32,500","26,000.0","45,600.0","39,150.0","27,200.0","121,100","106,650","82,061","90,500.0","49,900.0","90,700.0","10,500.0","153,500","34,801.2","28,700.0","49,000.0","24,370.4","74,322","83,399","92,622","114,000","88,900.0","31,500.3","26,750.0"
94,"33,150.0","31,815.5","50,500.0","32,500.0","93,200.0","89,000.0","32,800","26,000.0","46,200.0","39,250.0","27,400.0","125,500","105,120","81,298","89,800.0","50,300.0","90,100.0","10,800.0","154,500","35,623.3","29,100.0","49,750.0","25,259.3","73,548","82,029","92,711","114,900","87,500.0","31,667.0","27,650.0"
95,"33,150.0","32,052.9","50,200.0","32,900.0","92,000.0","89,100.0","32,650","26,320.0","46,700.0","38,750.0","27,600.0","124,500","104,521","79,466","90,900.0","50,500.0","90,100.0","10,600.0","154,500","35,897.3","28,900.0","49,700.0","25,333.3","75,096","81,040","93,511","114,400","86,900.0","31,278.1","27,200.0"
96,"34,150.0","32,448.6","50,400.0","33,900.0","93,400.0","89,500.0","33,150","26,720.0","47,100.0","39,800.0","28,400.0","127,700","108,314","79,389","90,900.0","51,000.0","93,000.0","10,650.0","157,000","36,993.4","29,300.0","50,600.0","25,703.7","75,793","82,105","93,422","114,400","86,800.0","32,055.9","27,350.0"
97,"36,150.0","32,527.7","51,100.0","34,400.0","94,000.0","89,600.0","33,700","26,960.0","47,300.0","40,700.0","28,900.0","134,000","109,178","79,389","92,500.0","51,300.0","95,800.0","10,700.0","159,000","37,404.4","29,900.0","51,100.0","25,925.9","75,871","82,409","95,289","113,000","86,100.0","33,889.3","27,650.0"
98,"35,550.0","33,675.3","52,300.0","33,750.0","95,600.0","93,500.0","33,500","27,360.0","47,250.0","40,300.0","28,800.0","136,200","113,037","79,847","93,600.0","51,500.0","95,600.0","10,750.0","155,100","37,678.5","29,300.0","50,800.0","25,518.5","75,096","82,257","95,556","115,500","86,500.0","33,555.9","27,500.0"
99,"35,800.0","34,308.5","52,700.0","34,100.0","95,800.0","93,000.0","33,700","27,920.0","47,250.0","40,950.0","29,300.0","137,800","113,037","80,534","93,900.0","51,200.0","96,500.0","10,800.0","155,300","38,706.0","29,800.0","51,800.0","25,592.6","76,490","84,388","101,778","116,000","87,100.0","33,778.1","28,300.0"
100,"35,500.0","34,031.5","53,800.0","34,000.0","95,600.0","94,000.0","33,450","28,040.0","47,500.0","40,600.0","29,700.0","136,000","113,104","82,061","93,800.0","52,300.0","96,500.0","10,850.0","157,300","38,911.6","30,650.0","52,000.0","26,000.0","76,258","84,083","101,333","116,200","87,100.0","33,611.5","27,900.0"
101,"36,000.0","33,991.9","53,600.0","34,200.0","96,600.0","93,800.0","34,850","28,400.0","48,800.0","41,000.0","30,000.0","135,000","115,100","82,443","93,800.0","52,400.0","95,800.0","10,800.0","155,700","39,391.1","31,050.0","52,500.0","26,592.6","76,955","84,997","101,333","116,500","86,600.0","34,333.7","27,950.0"
102,"35,550.0","33,952.3","53,800.0","34,150.0","96,600.0","92,400.0","34,200","28,000.0","48,400.0","41,400.0","29,650.0","134,500","114,102","82,061","93,500.0","52,900.0","96,200.0","11,000.0","155,200","38,637.5","30,300.0","51,800.0","26,296.3","75,948","86,671","100,711","117,400","87,200.0","33,667.0","27,950.0"
103,"36,500.0","34,150.2","53,900.0","34,550.0","97,500.0","93,000.0","35,200","28,400.0","49,700.0","42,350.0","29,900.0","141,000","115,632","80,916","93,600.0","52,900.0","96,500.0","11,150.0","155,100","40,624.2","30,700.0","52,500.0","26,592.6","76,103","89,334","100,533","119,500","87,700.0","33,889.3","28,600.0"
104,"36,500.0","34,268.9","53,400.0","34,650.0","97,800.0","96,000.0","35,000","28,440.0","49,400.0","41,900.0","29,650.0","138,500","115,699","79,847","92,900.0","53,800.0","95,800.0","11,250.0","154,100","40,692.7","30,600.0","52,300.0","26,666.7","76,645","89,029","100,445","118,700","89,400.0","33,611.5","28,350.0"
105,"36,000.0","34,110.6","54,200.0","34,300.0","96,100.0","95,500.0","34,100","28,360.0","48,950.0","40,050.0","29,700.0","136,600","116,430","79,313","92,900.0","53,400.0","95,400.0","11,450.0","154,200","39,528.1","30,400.0","52,300.0","27,407.4","77,806","88,269","98,667","118,700","90,900.0","34,000.4","28,000.0"
106,"35,300.0","33,873.2","55,300.0","34,400.0","93,800.0","94,500.0","34,300","28,040.0","48,400.0","40,400.0","29,500.0","134,000","113,104","79,084","92,500.0","53,000.0","94,500.0","11,350.0","153,100","39,528.1","29,600.0","52,000.0","26,963.0","77,342","89,029","98,756","118,700","90,500.0","34,389.3","28,000.0"
107,"35,350.0","33,675.3","54,400.0","34,300.0","95,000.0","93,000.0","34,800","27,800.0","48,650.0","41,800.0","29,600.0","133,500","113,769","79,008","91,600.0","52,900.0","94,500.0","11,300.0","151,800","40,418.7","29,700.0","52,200.0","26,963.0","77,109","91,312","98,578","118,000","89,900.0","35,333.7","28,000.0"
108,"35,700.0","34,268.9","54,200.0","35,100.0","94,600.0","94,200.0","37,200","28,600.0","49,450.0","41,700.0","31,000.0","133,500","113,170","79,237","91,700.0","52,100.0","94,500.0","11,450.0","151,600","42,542.4","30,300.0","54,000.0","27,481.5","77,884","88,269","98,311","117,300","89,500.0","36,444.8","28,500.0"
109,"35,600.0","33,991.9","53,600.0","34,600.0","93,800.0","92,400.0","37,500","28,600.0","50,400.0","41,200.0","31,200.0","132,500","113,037","78,779","91,200.0","51,600.0","95,500.0","11,350.0","145,500","41,994.3","30,150.0","53,300.0","27,666.7","78,193","84,464","98,900","117,300","89,300.0","36,167.1","28,050.0"
110,"35,550.0","33,754.5","54,700.0","34,500.0","94,000.0","92,600.0","37,550","28,480.0","50,400.0","41,500.0","31,100.0","134,500","114,767","78,626","89,000.0","51,600.0","94,700.0","11,400.0","146,000","41,240.8","29,950.0","52,800.0","27,592.6","78,193","83,703","97,900","118,000","90,000.0","35,555.9","27,800.0"
111,"35,300.0","33,635.8","55,000.0","34,300.0","94,500.0","90,900.0","38,800","28,800.0","50,900.0","41,550.0","31,100.0","136,300","114,767","80,076","88,300.0","51,500.0","94,000.0","11,350.0","148,000","42,953.4","29,950.0","53,000.0","27,185.2","79,587","84,464","104,000","120,000","90,300.0","35,889.3","27,950.0"
112,"33,600.0","32,052.9","53,400.0","32,700.0","92,800.0","87,500.0","36,350","27,600.0","49,000.0","39,400.0","29,900.0","133,800","109,112","79,160","85,100.0","49,600.0","91,500.0","10,900.0","143,000","42,816.4","28,300.0","50,500.0","25,925.9","77,496","82,257","97,700","119,800","87,800.0","34,722.6","27,050.0"
113,"32,000.0","31,103.2","52,000.0","32,700.0","91,000.0","85,800.0","34,200","26,880.0","47,500.0","38,000.0","28,600.0","127,000","105,187","80,076","82,200.0","48,500.0","88,500.0","10,550.0","140,000","43,433.0","27,000.0","48,750.0","25,037.0","75,329","81,572","96,200","120,300","86,000.0","33,667.0","26,050.0"
114,"32,300.0","31,182.3","52,600.0","32,750.0","91,900.0","86,000.0","34,000","26,960.0","47,750.0","38,000.0","28,550.0","128,500","106,783","80,534","86,000.0","48,800.0","88,300.0","10,550.0","142,400","41,925.8","27,250.0","49,000.0","25,222.2","75,096","81,648","95,400","122,800","86,300.0","33,889.3","26,150.0"
115,"32,450.0","31,221.9","52,700.0","32,150.0","91,900.0","87,300.0","35,200","27,040.0","48,400.0","38,400.0","28,600.0","135,000","107,449","80,534","86,800.0","49,550.0","89,000.0","11,250.0","147,200","42,473.9","27,350.0","49,150.0","25,851.9","75,484","81,420","94,600","127,000","86,900.0","34,111.5","26,300.0"
116,"31,950.0","30,549.2","52,600.0","31,200.0","91,400.0","86,300.0","35,500","26,850.0","47,700.0","38,150.0","28,100.0","134,000","107,781","79,160","83,500.0","48,700.0","86,200.0","11,350.0","147,600","41,857.3","27,100.0","48,300.0","25,259.3","74,942","81,116","93,100","125,800","87,000.0","33,778.1","26,450.0"
117,"31,750.0","30,628.3","53,400.0","31,150.0","92,000.0","87,000.0","37,400","26,500.0","47,600.0","39,150.0","28,000.0","135,900","109,445","79,237","85,000.0","49,500.0","85,800.0","11,900.0","148,500","41,925.8","27,300.0","48,050.0","25,185.2","75,716","81,344","94,800","126,800","87,000.0","34,000.4","26,800.0"
118,"32,150.0","31,221.9","55,000.0","32,300.0","92,200.0","87,500.0","37,600","26,700.0","48,700.0","39,500.0","28,400.0","132,600","110,600","79,389","85,500.0","49,550.0","86,400.0","11,950.0","147,200","42,747.9","27,900.0","49,200.0","25,666.7","76,877","81,344","94,100","126,900","87,400.0","34,222.6","27,200.0"
119,"32,000.0","30,826.2","57,000.0","31,800.0","92,400.0","89,400.0","38,750","25,950.0","49,300.0","39,750.0","27,900.0","135,000","111,000","79,695","87,900.0","49,700.0","86,000.0","11,850.0","150,000","42,336.9","27,350.0","48,500.0","25,259.3","76,955","80,964","94,100","126,500","87,400.0","34,222.6","27,300.0"
120,"32,000.0","30,865.7","56,800.0","32,050.0","92,400.0","88,600.0","40,100","25,650.0","49,200.0","39,300.0","27,900.0","133,300","110,200","79,924","85,700.0","50,800.0","85,300.0","12,450.0","148,700","41,925.8","27,200.0","48,300.0","25,333.3","76,955","81,420","94,100","125,500","88,100.0","34,167.0","27,900.0"
121,"32,050.0","30,944.9","56,400.0","32,050.0","94,900.0","90,400.0","39,300","26,350.0","51,200.0","40,950.0","28,300.0","131,100","111,000","80,000","86,000.0","51,100.0","86,500.0","12,400.0","149,200","41,103.8","27,550.0","48,950.0","25,777.8","77,419","82,485","95,000","125,700","88,300.0","33,944.8","28,100.0"
122,"32,500.0","31,419.7","55,300.0","32,650.0","93,500.0","88,700.0","38,850","26,700.0","50,700.0","40,600.0","28,600.0","129,800","110,300","80,000","83,000.0","50,400.0","86,200.0","12,050.0","148,700","41,377.8","27,900.0","49,650.0","26,963.0","77,419","83,399","93,900","124,600","86,300.0","35,278.2","27,200.0"
123,"32,150.0","31,340.6","54,200.0","32,150.0","93,100.0","87,800.0","39,000","26,750.0","51,300.0","40,000.0","28,300.0","128,000","111,400","79,389","84,200.0","49,300.0","86,200.0","11,900.0","149,900","44,250.0","27,300.0","48,800.0","26,740.8","77,187","82,105","92,000","124,600","85,400.0","34,444.8","27,100.0"
124,"32,450.0","31,498.9","54,900.0","32,400.0","93,200.0","88,600.0","39,950","26,400.0","51,900.0","40,500.0","28,400.0","131,000","118,900","78,779","82,400.0","50,600.0","90,500.0","12,100.0","148,800","43,950.0","27,350.0","49,300.0","28,000.0","76,877","81,953","91,300","129,000","85,200.0","35,222.6","27,450.0"
125,"32,300.0","31,380.2","56,000.0","32,300.0","93,500.0","88,600.0","39,300","25,900.0","51,500.0","40,550.0","28,200.0","130,000","118,900","78,855","82,300.0","50,500.0","94,000.0","12,100.0","151,400","43,800.0","27,200.0","49,300.0","27,703.7","76,800","81,801","91,300","129,800","86,500.0","35,889.3","28,000.0"
126,"31,900.0","30,984.5","54,600.0","31,850.0","93,000.0","88,600.0","37,700","25,200.0","50,800.0","41,250.0","27,900.0","130,600","125,000","78,626","80,500.0","50,300.0","92,000.0","11,850.0","161,500","43,600.0","26,900.0","48,950.0","28,222.2","75,948","81,420","92,000","128,000","87,200.0","36,000.4","27,900.0"
127,"31,500.0","30,628.3","54,000.0","31,200.0","93,800.0","89,000.0","38,000","24,800.0","50,300.0","41,250.0","27,600.0","135,500","124,500","78,626","80,500.0","50,100.0","89,000.0","11,500.0","166,000","42,500.0","26,650.0","48,500.0","27,851.9","76,103","81,420","92,000","125,800","87,000.0","35,500.4","28,300.0"
128,"31,200.0","30,707.5","54,100.0","31,150.0","94,100.0","91,500.0","38,500","24,750.0","51,600.0","41,200.0","27,450.0","144,900","124,600","78,702","81,700.0","50,900.0","91,900.0","11,800.0","166,000","42,900.0","26,600.0","48,400.0","28,333.3","75,174","81,900","91,400","126,000","86,100.0","35,500.4","28,550.0"
129,"31,300.0","31,182.3","54,500.0","31,650.0","94,700.0","92,600.0","38,400","25,100.0","51,300.0","42,700.0","27,800.0","149,800","123,600","78,702","81,800.0","51,000.0","93,000.0","11,800.0","161,000","42,500.0","26,750.0","49,100.0","28,629.6","75,948","80,100","87,800","126,000","86,400.0","36,111.5","30,000.0"
130,"31,600.0","31,657.2","53,600.0","31,800.0","95,700.0","91,900.0","38,550","25,450.0","51,800.0","42,000.0","27,850.0","146,000","123,000","78,779","80,000.0","50,700.0","92,500.0","11,750.0","161,000","43,000.0","26,800.0","49,750.0","30,222.2","75,251","81,200","86,800","124,900","86,500.0","37,222.6","29,200.0"
131,"32,100.0","31,578.0","53,900.0","31,850.0","94,400.0","88,800.0","37,400","25,700.0","51,300.0","42,200.0","28,250.0","143,000","123,000","78,626","82,900.0","50,000.0","91,000.0","11,750.0","158,300","42,800.0","27,100.0","50,700.0","29,703.7","77,109","79,900","86,700","124,200","88,700.0","37,500.4","29,300.0"
132,"31,800.0","31,380.2","55,700.0","31,500.0","93,500.0","88,200.0","36,400","25,550.0","50,800.0","41,750.0","28,000.0","143,500","123,800","78,626","81,600.0","49,600.0","90,100.0","11,650.0","158,000","42,100.0","26,800.0","50,400.0","29,629.6","75,871","77,500","85,600","123,500","88,800.0","37,167.1","28,400.0"
133,"31,600.0","31,340.6","59,000.0","31,350.0","93,200.0","88,400.0","37,000","25,450.0","50,900.0","42,000.0","28,000.0","147,000","125,700","78,702","81,000.0","50,100.0","93,100.0","11,800.0","158,000","41,800.0","26,700.0","50,500.0","29,703.7","77,032","78,000","86,100","123,300","91,500.0","37,111.5","28,450.0"
134,"31,600.0","31,221.9","57,800.0","31,600.0","93,100.0","90,600.0","37,200","25,400.0","51,000.0","42,000.0","27,900.0","145,000","132,000","78,626","80,600.0","50,200.0","92,200.0","11,750.0","158,200","41,900.0","26,600.0","50,200.0","30,777.8","77,032","79,300","87,100","123,700","90,800.0","37,222.6","28,900.0"
135,"32,000.0","31,419.7","58,800.0","31,700.0","92,700.0","91,000.0","37,000","25,500.0","50,800.0","42,000.0","28,700.0","142,400","130,500","78,626","80,300.0","50,000.0","92,000.0","11,600.0","160,000","41,800.0","26,750.0","50,600.0","30,814.8","77,032","79,600","87,000","125,000","90,700.0","37,222.6","28,500.0"
136,"31,500.0","31,182.3","56,500.0","31,000.0","92,100.0","90,000.0","35,600","25,500.0","50,800.0","41,350.0","28,000.0","135,000","126,000","78,168","80,300.0","50,100.0","91,000.0","11,550.0","159,000","40,000.0","26,500.0","49,500.0","29,629.6","75,871","78,200","86,100","129,000","88,800.0","37,222.6","28,250.0"
137,"31,600.0","31,736.3","58,700.0","30,950.0","93,000.0","95,100.0","35,800","25,450.0","52,600.0","41,600.0","28,000.0","136,000","126,700","78,321","81,300.0","51,100.0","93,000.0","11,750.0","157,100","40,600.0","26,550.0","49,800.0","30,148.2","76,800","78,500","86,500","129,000","89,300.0","37,111.5","28,500.0"
138,"31,350.0","31,578.0","58,000.0","30,400.0","93,200.0","96,800.0","36,000","25,400.0","53,300.0","41,600.0","27,800.0","141,000","127,800","77,863","81,200.0","52,000.0","93,300.0","12,200.0","156,800","40,100.0","25,800.0","49,400.0","30,666.7","76,258","78,200","86,700","128,500","89,600.0","36,667.1","28,300.0"
139,"31,550.0","31,221.9","58,400.0","30,400.0","93,000.0","97,000.0","35,900","25,400.0","52,900.0","41,600.0","27,850.0","142,600","127,800","77,863","81,800.0","51,600.0","98,700.0","11,950.0","156,400","40,650.0","25,700.0","49,600.0","30,814.8","75,251","78,300","88,000","127,900","89,600.0","36,611.5","29,100.0"
140,"31,500.0","30,707.5","57,900.0","29,750.0","92,900.0","103,500.0","36,100","24,850.0","53,400.0","41,300.0","27,450.0","140,000","126,200","77,863","84,000.0","51,900.0","99,000.0","12,200.0","154,200","39,200.0","24,700.0","49,000.0","31,555.6","74,245","77,000","87,700","128,800","89,800.0","35,500.4","28,200.0"
141,"31,000.0","30,786.6","59,500.0","28,700.0","94,600.0","104,000.0","37,100","24,100.0","55,500.0","41,100.0","27,100.0","141,200","126,200","77,863","85,300.0","53,800.0","98,800.0","12,650.0","155,000","38,600.0","24,300.0","48,350.0","31,111.1","73,238","78,000","87,800","131,800","90,200.0","35,000.4","28,250.0"
142,"31,500.0","31,103.2","59,900.0","29,500.0","94,400.0","109,000.0","37,500","24,500.0","55,300.0","41,550.0","27,400.0","141,200","126,800","79,695","84,000.0","53,900.0","97,000.0","12,750.0","160,500","40,400.0","25,750.0","49,100.0","31,481.5","74,013","79,400","88,600","130,800","89,600.0","34,778.2","28,450.0"
143,"31,350.0","31,182.3","61,000.0","29,300.0","94,400.0","113,500.0","37,850","24,250.0","56,100.0","42,000.0","27,500.0","142,200","128,300","80,153","84,300.0","53,900.0","98,100.0","12,850.0","158,400","39,950.0","25,500.0","50,300.0","31,333.3","74,013","80,500","88,600","129,400","89,300.0","34,222.6","29,400.0"
144,"31,200.0","30,984.5","61,900.0","29,350.0","94,300.0","111,000.0","38,200","24,100.0","55,600.0","42,350.0","27,650.0","141,700","128,000","79,466","85,400.0","54,000.0","97,000.0","12,650.0","158,600","40,700.0","25,500.0","50,000.0","31,111.1","74,942","80,000","88,800","128,800","88,800.0","35,650.0","29,300.0"
145,"31,450.0","31,024.0","61,200.0","29,450.0","98,900.0","112,400.0","37,650","24,350.0","55,700.0","43,550.0","27,700.0","145,500","128,800","79,771","87,000.0","53,900.0","99,500.0","12,450.0","162,700","40,850.0","25,700.0","50,700.0","31,222.2","75,096","79,900","89,300","128,900","89,600.0","35,900.0","29,150.0"
146,"32,600.0","31,657.2","62,000.0","31,000.0","99,200.0","112,500.0","37,800","25,650.0","57,200.0","43,650.0","28,800.0","147,000","129,500","79,389","88,800.0","54,900.0","102,000.0","12,400.0","163,000","41,900.0","26,500.0","53,000.0","31,925.9","75,484","81,000","91,900","132,500","90,000.0","36,800.0","30,450.0"
147,"32,600.0","31,855.0","61,900.0","30,800.0","99,000.0","112,000.0","37,800","25,550.0","57,000.0","43,550.0","28,750.0","145,500","132,100","78,626","88,500.0","55,000.0","100,000.0","12,700.0","163,000","41,400.0","26,600.0","53,000.0","31,629.6","75,096","80,900","92,900","132,500","90,400.0","36,700.0","30,800.0"
148,"32,600.0","31,578.0","60,000.0","30,700.0","99,400.0","111,000.0","37,500","25,700.0","56,800.0","43,550.0","28,600.0","143,100","133,900","78,321","90,600.0","53,800.0","101,000.0","12,500.0","161,000","41,000.0","26,250.0","52,400.0","31,407.4","75,096","80,000","93,100","133,900","90,100.0","36,850.0","30,400.0"
149,"32,300.0","31,301.0","59,900.0","30,600.0","98,800.0","111,300.0","38,400","25,950.0","56,800.0","43,800.0","28,500.0","142,100","133,500","78,092","93,000.0","53,900.0","101,000.0","12,500.0","160,000","41,000.0","26,400.0","52,500.0","31,333.3","74,864","78,900","92,500","134,400","90,000.0","36,950.0","30,700.0"
150,"32,200.0","31,261.5","59,800.0","30,650.0","98,900.0","112,000.0","38,200","25,650.0","57,300.0","43,850.0","28,400.0","141,000","132,400","77,863","91,300.0","53,600.0","100,500.0","12,300.0","162,800","40,750.0","26,850.0","52,600.0","32,259.3","74,709","78,700","92,600","131,700","90,000.0","37,500.0","30,500.0"
151,"32,000.0","31,103.2","59,600.0","30,200.0","99,000.0","116,500.0","37,850","25,700.0","57,900.0","44,300.0","28,400.0","143,000","130,700","77,634","94,000.0","54,400.0","99,000.0","12,350.0","160,000","40,850.0","26,900.0","52,900.0","32,592.6","74,322","78,900","92,600","131,200","89,800.0","38,400.0","30,800.0"
152,"32,300.0","31,696.7","61,400.0","30,300.0","98,600.0","114,500.0","37,500","25,450.0","57,200.0","44,550.0","28,200.0","141,000","129,700","78,321","93,500.0","54,800.0","98,000.0","12,300.0","158,500","40,900.0","26,200.0","52,700.0","32,518.5","74,632","79,400","92,400","135,200","90,300.0","38,500.0","30,300.0"
153,"32,300.0","31,459.3","60,500.0","30,000.0","97,600.0","114,500.0","37,500","25,050.0","56,900.0","44,300.0","28,200.0","143,100","129,200","78,092","96,400.0","53,900.0","99,000.0","12,300.0","155,200","40,300.0","26,300.0","53,200.0","32,666.7","73,548","78,800","92,300","135,900","90,000.0","38,300.0","30,950.0"
154,"31,750.0","31,261.5","60,000.0","29,750.0","96,700.0","112,200.0","37,100","24,600.0","57,200.0","44,900.0","27,900.0","140,200","127,000","77,863","96,700.0","53,500.0","98,000.0","12,050.0","152,000","39,700.0","26,100.0","52,900.0","32,370.4","72,774","77,900","91,000","131,800","89,100.0","37,550.0","30,600.0"
155,"31,600.0","31,103.2","60,300.0","29,650.0","96,200.0","112,100.0","38,300","24,550.0","56,700.0","45,550.0","27,900.0","140,100","127,600","78,855","99,000.0","52,900.0","99,000.0","12,100.0","156,500","39,200.0","26,200.0","52,300.0","32,000.0","73,006","78,000","91,800","131,800","90,500.0","37,200.0","30,650.0"
156,"31,250.0","31,024.0","64,500.0","29,900.0","94,900.0","112,000.0","39,300","24,500.0","55,100.0","46,600.0","27,600.0","140,400","128,400","79,237","98,000.0","54,100.0","99,100.0","12,250.0","156,700","38,300.0","25,600.0","50,900.0","31,111.1","72,851","78,500","92,100","131,800","90,100.0","37,000.0","30,400.0"
157,"31,100.0","31,024.0","64,300.0","29,900.0","96,900.0","113,800.0","39,450","24,700.0","56,300.0","46,050.0","27,950.0","139,600","128,000","78,855","96,300.0","54,600.0","98,300.0","12,350.0","155,400","38,800.0","25,600.0","51,000.0","31,481.5","72,774","78,700","92,200","132,500","89,600.0","37,050.0","30,600.0"
158,"31,400.0","31,578.0","64,900.0","31,100.0","98,200.0","121,700.0","40,000","25,200.0","57,900.0","48,000.0","28,400.0","146,800","132,000","79,313","97,100.0","55,300.0","101,900.0","12,400.0","159,900","40,400.0","26,500.0","51,500.0","32,074.1","74,400","81,000","95,000","134,000","90,400.0","37,950.0","31,200.0"
159,"31,850.0","31,538.5","65,600.0","31,300.0","98,000.0","125,000.0","40,050","25,550.0","58,000.0","49,500.0","28,500.0","151,700","132,000","82,290","95,300.0","54,800.0","101,600.0","12,750.0","164,600","40,800.0","26,700.0","51,800.0","32,888.9","75,793","81,000","95,000","133,500","90,600.0","38,600.0","31,000.0"
160,"33,000.0","32,844.3","64,700.0","31,500.0","96,900.0","124,500.0","39,800","25,250.0","57,100.0","51,000.0","28,500.0","150,900","131,400","83,435","96,000.0","54,100.0","104,000.0","12,650.0","160,500","40,500.0","26,600.0","51,600.0","33,222.2","75,871","85,500","95,800","132,000","90,700.0","38,050.0","31,200.0"
161,"32,700.0","33,081.7","64,100.0","32,200.0","95,800.0","121,300.0","39,350","25,300.0","55,700.0","49,000.0","28,400.0","145,500","130,000","83,664","93,100.0","53,900.0","101,100.0","13,100.0","162,000","41,400.0","26,600.0","51,600.0","32,148.2","75,096","84,300","95,800","130,000","90,000.0","37,550.0","31,150.0"
162,"33,150.0","33,200.5","64,800.0","32,400.0","96,100.0","121,600.0","42,100","25,600.0","55,500.0","50,400.0","28,400.0","145,500","128,900","82,519","95,300.0","54,300.0","105,000.0","12,850.0","165,200","42,350.0","26,650.0","51,600.0","32,444.5","75,793","85,000","95,800","132,000","89,200.0","37,550.0","30,850.0"
